id,lang,lemma,alt_lemma,label,rank,count,rate
31389,lat,notitia,notitia,notitia,3194,153,0.344
32941,lat,optimas,optimas,optimas,3194,153,0.344
35123,lat,perinde,perinde,perinde,3194,153,0.344
36292,lat,pictor,pictor,pictor,3194,153,0.344
38263,lat,priamus,priamus,priamus,3194,153,0.344
44274,lat,situs,situs,situs,3194,153,0.344
44868,lat,spumo,spumo,spumo,3194,153,0.344
45886,lat,subsum,subsum,subsum,3194,153,0.344
47037,lat,taeda,taeda,taeda,3194,153,0.344
50652,lat,victima,victima,victima,3194,153,0.344
3521,lat,appello,appello,"appellō, appellere, appulī, appulsum",3194,153,0.344
692,lat,actor,actor,actor,3207,152,0.342
1292,lat,aduro,aduro,aduro,3207,152,0.342
1599,lat,aerumna,aerumna,aerumna,3207,152,0.342
6618,lat,calamus,calamus,calamus,3207,152,0.342
6910,lat,cancer,cancer,cancer,3207,152,0.342
8852,lat,circus,circus,circus,3207,152,0.342
9396,lat,cognomen,cognomen,cognomen,3207,152,0.342
10383,lat,concupisco,concupisco,concupisco,3207,152,0.342
22245,lat,immemor,immemor,immemor,3207,152,0.342
22297,lat,immodicus,immodicus,immodicus,3207,152,0.342
23310,lat,indigeo,indigeo,indigeo,3207,152,0.342
24689,lat,intentio,intentio,intentio,3207,152,0.342
26830,lat,leviter,leviter,leviter,3207,152,0.342
26929,lat,libya,libya,libya,3207,152,0.342
30812,lat,necdum,necdum,necdum,3207,152,0.342
30985,lat,nequitia,nequitia,nequitia,3207,152,0.342
32764,lat,opacus,opacus,opacus,3207,152,0.342
35945,lat,pharetra,pharetra,pharetra,3207,152,0.342
36523,lat,pituita,pituita,pituita,3207,152,0.342
45130,lat,stimulus,stimulus,stimulus,3207,152,0.342
46936,lat,syracusae,syracusae,syracusae,3207,152,0.342
49240,lat,turbo2,turbo2,turbo2,3207,152,0.342
49317,lat,tusculanus,tusculanus,tusculanus,3207,152,0.342
3659,lat,aquila,aquila,"aquila, aquilae, f.",3207,152,0.342
829,lat,adeps,adeps,adeps,3231,151,0.34
1230,lat,adspecio,adspecio,adspecio,3231,151,0.34
1312,lat,advento,advento,advento,3231,151,0.34
2382,lat,alveus,alveus,alveus,3231,151,0.34
11514,lat,conviva,conviva,"convīva, convīvae, m/f.",3231,151,0.34
23378,lat,indoles,indoles,indoles,3231,151,0.34
23433,lat,industrius,industrius,industrius,3231,151,0.34
33562,lat,pallas,pallas,pallas,3231,151,0.34
34022,lat,parricida,parricida,parricida,3231,151,0.34
34975,lat,perfidus,perfidus,perfidus,3231,151,0.34
47372,lat,temerarius,temerarius,temerarius,3231,151,0.34
48350,lat,torquatus,torquatus,torquatus,3231,151,0.34
793,lat,addico,addico,addico,3243,150,0.338
1577,lat,aerarius,aerarius,aerarius,3243,150,0.338
1975,lat,alacer,alacer,alacer,3243,150,0.338
2482,lat,ambitiosus,ambitiosus,ambitiosus,3243,150,0.338
3894,lat,areo,areo,areo,3243,150,0.338
7289,lat,carnifex,carnifex,carnifex,3243,150,0.338
14686,lat,dirimo,dirimo,dirimo,3243,150,0.338
14838,lat,disicio,disicio,disicio,3243,150,0.338
15906,lat,egestas,egestas,egestas,3243,150,0.338
16189,lat,emergo,emergo,emergo,3243,150,0.338
19566,lat,funis,funis,funis,3243,150,0.338
31341,lat,nonus,nonus,nonus,3243,150,0.338
36590,lat,plancus,plancus,plancus,3243,150,0.338
39070,lat,protego,protego,protego,3243,150,0.338
39385,lat,pueritia,pueritia,pueritia,3243,150,0.338
20016,lat,germania,germania,"Germānia, Germāniae, f.",3243,150,0.338
1402,lat,aedui,aedui,aedui,3259,149,0.335
4925,lat,augurium,augurium,augurium,3259,149,0.335
5299,lat,balbus,balbus,balbus,3259,149,0.335
5783,lat,bilis,bilis,bilis,3259,149,0.335
6937,lat,candor,candor,candor,3259,149,0.335
12431,lat,cuneus,cuneus,cuneus,3259,149,0.335
15454,lat,dubitatio,dubitatio,dubitatio,3259,149,0.335
15539,lat,duodecim,duodecim,duodecim,3259,149,0.335
17978,lat,extenuo,extenuo,extenuo,3259,149,0.335
25524,lat,irrito,irrito,irrito,3259,149,0.335
26281,lat,laqueus,laqueus,laqueus,3259,149,0.335
34791,lat,perconto,perconto,perconto,3259,149,0.335
38522,lat,prodigium,prodigium,prodigium,3259,149,0.335
40628,lat,refercio,refercio,refercio,3259,149,0.335
46310,lat,sumptus2,sumptus2,sumptus2,3259,149,0.335
49316,lat,tusculanum,tusculanum,tusculanum,3259,149,0.335
49705,lat,urinus,urinus,urinus,3259,149,0.335
8644,lat,circumfero,circumfero,circumfero,3276,148,0.333
9704,lat,comburo,comburo,comburo,3276,148,0.333
9991,lat,comparatio,comparatio,comparatio,3276,148,0.333
13502,lat,delabor,delabor,delabor,3276,148,0.333
13991,lat,desertus,desertus,desertus,3276,148,0.333
16356,lat,enitor,enitor,enitor,3276,148,0.333
28345,lat,marcius,marcius,marcius,3276,148,0.333
28354,lat,marcus,marcus,marcus,3276,148,0.333
35093,lat,periclitor,periclitor,periclitor,3276,148,0.333
36862,lat,polio,polio,polio,3276,148,0.333
43014,lat,secedo,secedo,secedo,3276,148,0.333
44105,lat,simulatio,simulatio,simulatio,3276,148,0.333
44409,lat,sollertia,sollertia,sollertia,3276,148,0.333
473,lat,accuro,accuro,accuro,3289,147,0.331
7908,lat,centurio2,centurio2,centurio2,3289,147,0.331
9400,lat,cognominis,cognominis,cognominis,3289,147,0.331
13456,lat,dehinc,dehinc,dehinc,3289,147,0.331
20390,lat,granum,granum,granum,3289,147,0.331
23713,lat,inflo,inflo,inflo,3289,147,0.331
23923,lat,iniquitas,iniquitas,iniquitas,3289,147,0.331
24071,lat,innoxius,innoxius,innoxius,3289,147,0.331
26959,lat,licinius,licinius,licinius,3289,147,0.331
29445,lat,ministro,ministro,ministro,3289,147,0.331
32093,lat,obsum,obsum,obsum,3289,147,0.331
34331,lat,peccatum,peccatum,peccatum,3289,147,0.331
36597,lat,plango,plango,plango,3289,147,0.331
42497,lat,satietas,satietas,satietas,3289,147,0.331
43444,lat,sensim,sensim,sensim,3289,147,0.331
43723,lat,servilius,servilius,servilius,3289,147,0.331
46787,lat,sustento,sustento,sustento,3289,147,0.331
5209,lat,baca,baca,"bāca, bācae, f.",3289,147,0.331
13337,lat,defectio,defectio,defectio,3307,146,0.329
20833,lat,hector,hector,hector,3307,146,0.329
23696,lat,inflammo,inflammo,inflammo,3307,146,0.329
24184,lat,inpleo,inpleo,inpleo,3307,146,0.329
26865,lat,libens,libens,libens,3307,146,0.329
30685,lat,natus2,natus2,nātū,3307,146,0.329
32838,lat,opimus,opimus,opimus,3307,146,0.329
35475,lat,perrumpo,perrumpo,perrumpo,3307,146,0.329
36754,lat,plumbum,plumbum,plumbum,3307,146,0.329
39140,lat,proveho,proveho,proveho,3307,146,0.329
41758,lat,rubrus,rubrus,rubrus,3307,146,0.329
44929,lat,stabulum,stabulum,stabulum,3307,146,0.329
50088,lat,veiens,veiens,veiens,3307,146,0.329
41633,lat,rivus,rivus,"rīvus, rīvī, m.",3307,146,0.329
3026,lat,annona,annona,annona,3322,145,0.326
5627,lat,benignitas,benignitas,benignitas,3322,145,0.326
7429,lat,cassus,cassus,cassus,3322,145,0.326
7684,lat,cautes,cautes,cautes,3322,145,0.326
18146,lat,facetus,facetus,facetus,3322,145,0.326
19171,lat,fortunatus,fortunatus,fortunatus,3322,145,0.326
21547,lat,humanum,humanum,humanum,3322,145,0.326
22811,lat,incautus,incautus,incautus,3322,145,0.326
27427,lat,lucerna,lucerna,lucerna,3322,145,0.326
27891,lat,madidus,madidus,madidus,3322,145,0.326
38322,lat,principatus,principatus,principatus,3322,145,0.326
38613,lat,profundum,profundum,profundum,3322,145,0.326
41659,lat,rogatio,rogatio,rogatio,3322,145,0.326
43794,lat,sestertius,sestertius,sestertius,3322,145,0.326
43799,lat,sestius,sestius,sestius,3322,145,0.326
49427,lat,ubicumque,ubicumque,ubicumque,3322,145,0.326
41408,lat,reverentia,reverentia,"reverentia, reverentiae, f.",3322,145,0.326
112,lat,abigo,abigo,abigo,3339,144,0.324
6332,lat,bustum,bustum,bustum,3339,144,0.324
12046,lat,credibilis,credibilis,credibilis,3339,144,0.324
13199,lat,decius,decius,decius,3339,144,0.324
14633,lat,dionysius,dionysius,dionysius,3339,144,0.324
15389,lat,drachma,drachma,drachma,3339,144,0.324
15952,lat,elabor,elabor,elabor,3339,144,0.324
21518,lat,hostia,hostia,hostia,3339,144,0.324
29489,lat,minutus,minutus,minutus,3339,144,0.324
34074,lat,partio,partio,partio,3339,144,0.324
34559,lat,penes,penes,penes,3339,144,0.324
36881,lat,polleo,polleo,polleo,3339,144,0.324
42346,lat,sanguineus,sanguineus,sanguineus,3339,144,0.324
43638,lat,series,series,series,3339,144,0.324
48559,lat,transgredior,transgredior,transgredior,3339,144,0.324
49470,lat,ultima,ultima,ultima,3339,144,0.324
15667,lat,ebur,ebur,"ebur, eboris, n.",3339,144,0.324
61,lat,abditus,abditus,abditus,3356,143,0.322
4592,lat,astus,astus,astus,3356,143,0.322
7844,lat,censorius,censorius,censorius,3356,143,0.322
9820,lat,commentarius,commentarius,commentarius,3356,143,0.322
11248,lat,contego,contego,contego,3356,143,0.322
19226,lat,fraternus,fraternus,fraternus,3356,143,0.322
20065,lat,gestio,gestio,gestio,3356,143,0.322
21201,lat,hilaris,hilaris,hilaris,3356,143,0.322
22602,lat,impudentia,impudentia,impudentia,3356,143,0.322
24287,lat,insanio,insanio,insanio,3356,143,0.322
26921,lat,libro,libro,libro,3356,143,0.322
34815,lat,percurro,percurro,percurro,3356,143,0.322
38426,lat,procerus,procerus,procerus,3356,143,0.322
39649,lat,putus,putus,putus,3356,143,0.322
40259,lat,raptor,raptor,raptor,3356,143,0.322
41750,lat,rubor,rubor,rubor,3356,143,0.322
42889,lat,scriptura,scriptura,scriptura,3356,143,0.322
43409,lat,seneco,seneco,seneco,3356,143,0.322
46550,lat,superstitio,superstitio,superstitio,3356,143,0.322
29253,lat,meto,meto,"metō, metere, messuī, messum",3356,143,0.322
1216,lat,adsigno,adsigno,adsigno,3376,142,0.32
1640,lat,aestimatio,aestimatio,aestimatio,3376,142,0.32
15147,lat,diva,diva,"dīva, dīvae, f.",3376,142,0.32
17566,lat,exordium,exordium,exordium,3376,142,0.32
19541,lat,funditus,funditus,funditus,3376,142,0.32
23108,lat,incrementum,incrementum,incrementum,3376,142,0.32
23613,lat,infensus,infensus,infensus,3376,142,0.32
26177,lat,langueo,langueo,langueo,3376,142,0.32
30703,lat,naufragium,naufragium,naufragium,3376,142,0.32
32328,lat,octavus,octavus,octavus,3376,142,0.32
35815,lat,petitio,petitio,petitio,3376,142,0.32
37244,lat,postis,postis,postis,3376,142,0.32
40763,lat,regula,regula,regula,3376,142,0.32
46234,lat,sulcus,sulcus,sulcus,3376,142,0.32
49476,lat,ultor,ultor,ultor,3376,142,0.32
50261,lat,venustus,venustus,venustus,3376,142,0.32
50963,lat,vitio,vitio,vitio,3376,142,0.32
2114,lat,alexandrea,alexandrea,alexandrea,3393,141,0.317
4737,lat,atrium,atrium,atrium,3393,141,0.317
14160,lat,detrimentum,detrimentum,detrimentum,3393,141,0.317
16049,lat,elido,elido,elido,3393,141,0.317
17214,lat,excelsus,excelsus,excelsus,3393,141,0.317
20471,lat,gressus,gressus,gressus,3393,141,0.317
36299,lat,picus,picus,picus,3393,141,0.317
39333,lat,publicanus,publicanus,publicanus,3393,141,0.317
41655,lat,robustus,robustus,robustus,3393,141,0.317
50648,lat,vicissim,vicissim,vicissim,3393,141,0.317
1188,lat,adscribo,adscribo,adscribo,3403,140,0.315
1307,lat,advena,advena,advena,3403,140,0.315
4894,lat,auditus,auditus,auditus,3403,140,0.315
6850,lat,camillus,camillus,camillus,3403,140,0.315
12561,lat,curvus,curvus,curvus,3403,140,0.315
15495,lat,dulcedo,dulcedo,dulcedo,3403,140,0.315
19612,lat,furius,furius,furius,3403,140,0.315
29166,lat,messalla,messalla,messalla,3403,140,0.315
32507,lat,offensio,offensio,offensio,3403,140,0.315
33326,lat,ovo,ovo,ovo,3403,140,0.315
45934,lat,subtraho,subtraho,subtraho,3403,140,0.315
12519,lat,curiosus,curiosus,"curiōsus, curiōsa, curiōsum",3403,140,0.315
1149,lat,adprobo,adprobo,adprobo,3415,139,0.313
1996,lat,alba,alba,"alba, albae, f.",3415,139,0.313
11320,lat,continentia,continentia,continentia,3415,139,0.313
12558,lat,curvo,curvo,curvo,3415,139,0.313
15299,lat,dominatio,dominatio,dominatio,3415,139,0.313
20817,lat,hebeto,hebeto,hebeto,3415,139,0.313
22303,lat,immolo,immolo,immolo,3415,139,0.313
22361,lat,impatiens,impatiens,impatiens,3415,139,0.313
22849,lat,incertum,incertum,incertum,3415,139,0.313
31314,lat,nonae,nonae,nonae,3415,139,0.313
38331,lat,priores,priores,priores,3415,139,0.313
40155,lat,rabidus,rabidus,rabidus,3415,139,0.313
41667,lat,rogum,rogus,"rogum, rogī, n.",3415,139,0.313
44524,lat,sordes,sordes,sordes,3415,139,0.313
45927,lat,subtilitas,subtilitas,subtilitas,3415,139,0.313
50807,lat,violentus,violentus,violentus,3415,139,0.313
9029,lat,clavus,clavus,"clāvus, clāva, clāvum",3415,139,0.313
172,lat,aboleo,aboleo,aboleo,3432,138,0.311
4822,lat,attribuo,attribuo,attribuo,3432,138,0.311
11612,lat,coquus,coquus,coquus,3432,138,0.311
13393,lat,defluo,defluo,defluo,3432,138,0.311
13995,lat,desideo,desideo,desideo,3432,138,0.311
20515,lat,guberno,guberno,guberno,3432,138,0.311
23375,lat,indoctus,indoctus,indoctus,3432,138,0.311
23385,lat,indomitus,indomitus,indomitus,3432,138,0.311
29073,lat,mercor,mercor,mercor,3432,138,0.311
34090,lat,partus2,partus2,partus2,3432,138,0.311
35147,lat,peripateticus,peripateticus,peripateticus,3432,138,0.311
38024,lat,praetendo,praetendo,praetendo,3432,138,0.311
40688,lat,refrigero,refrigero,refrigero,3432,138,0.311
49419,lat,uber,uber,uber,3432,138,0.311
50745,lat,vinclum,vinclum,vinclum,3432,138,0.311
44730,lat,spiculus,spiculus,"spīculus, spīcula, spīculum",3432,138,0.311
2616,lat,amoenus,amoenus,amoenus,3448,137,0.308
12376,lat,cultor,cultor,cultor,3448,137,0.308
14406,lat,dictito,dictito,dictito,3448,137,0.308
18006,lat,extorqueo,extorqueo,extorqueo,3448,137,0.308
18662,lat,fictilis,fictilis,fictilis,3448,137,0.308
25634,lat,italus,italus,italus,3448,137,0.308
27491,lat,luctor,luctor,luctor,3448,137,0.308
27520,lat,ludibrium,ludibrium,ludibrium,3448,137,0.308
28922,lat,memorabilis,memorabilis,memorabilis,3448,137,0.308
33004,lat,orbus,orbus,orbus,3448,137,0.308
33444,lat,paenitentia,paenitentia,paenitentia,3448,137,0.308
36427,lat,pipo,pipo,pipo,3448,137,0.308
38226,lat,prehendo,prehendo,prehendo,3448,137,0.308
38312,lat,primoris,primoris,primoris,3448,137,0.308
38741,lat,promo,promo,promo,3448,137,0.308
41397,lat,revello,revello,revello,3448,137,0.308
42001,lat,sacrificium,sacrificium,sacrificium,3448,137,0.308
46011,lat,successor,successor,successor,3448,137,0.308
11522,lat,convoco,convoco,"convoco, convocāre, convocāvi, convocātum",3448,137,0.308
11743,lat,corono,corono,corono,3467,136,0.306
15231,lat,documentum,documentum,documentum,3467,136,0.306
17994,lat,exterreo,exterreo,exterreo,3467,136,0.306
18091,lat,faba,faba,faba,3467,136,0.306
18770,lat,finitio,finitio,finitio,3467,136,0.306
22147,lat,illustro,illustro,illustro,3467,136,0.306
25905,lat,labo,labo,labo,3467,136,0.306
28375,lat,margo,margo,margo,3467,136,0.306
34059,lat,particeps,particeps,particeps,3467,136,0.306
35295,lat,permultus,permultus,permultus,3467,136,0.306
37278,lat,postumus,postumus,postumus,3467,136,0.306
48233,lat,tolerabilis,tolerabilis,tolerabilis,3467,136,0.306
21399,lat,honestum,honestum,"honestum, honestī, n.",3467,136,0.306
518,lat,acervus,acervus,acervus,3480,135,0.304
1717,lat,affecto,affecto,affecto,3480,135,0.304
5157,lat,avius,avius,avius,3480,135,0.304
6578,lat,caespes,caespes,caespes,3480,135,0.304
7452,lat,castigo,castigo,castigo,3480,135,0.304
10944,lat,conscendo,conscendo,conscendo,3480,135,0.304
18762,lat,findo,findo,findo,3480,135,0.304
25900,lat,labienus,labienus,labienus,3480,135,0.304
26442,lat,latrocinium,latrocinium,"latrocinium, latrociniī, n.",3480,135,0.304
39934,lat,quaterni,quaterni,quaterni,3480,135,0.304
41310,lat,retendo,retendo,retendo,3480,135,0.304
41594,lat,rigor,rigor,rigor,3480,135,0.304
48050,lat,tibia,tibia,tibia,3480,135,0.304
50584,lat,vi,vi,VI,3480,135,0.304
1133,lat,adpeto,adpeto,adpeto,3494,134,0.302
1930,lat,agrippa,agrippa,agrippa,3494,134,0.302
10894,lat,conquiro,conquiro,conquiro,3494,134,0.302
13234,lat,decor,decor,decor,3494,134,0.302
14115,lat,detego,detego,detego,3494,134,0.302
14407,lat,dicto,dicto,dicto,3494,134,0.302
16202,lat,emico,emico,emico,3494,134,0.302
17319,lat,excusatio,excusatio,excusatio,3494,134,0.302
22212,lat,imi,imi,imi,3494,134,0.302
24507,lat,instar,instar,instar,3494,134,0.302
38864,lat,propio,propio,propio,3494,134,0.302
47882,lat,thesaurus,thesaurus,thesaurus,3494,134,0.302
48954,lat,triplex,triplex,triplex,3494,134,0.302
3568,lat,apprehendo,apprehendo,apprehendo,3507,133,0.299
18157,lat,factio,factio,factio,3507,133,0.299
22185,lat,imbecillitas,imbecillitas,imbecillitas,3507,133,0.299
25314,lat,invoco,invoco,invoco,3507,133,0.299
25346,lat,iocor,iocor,iocor,3507,133,0.299
25936,lat,lacer,lacer,lacer,3507,133,0.299
26465,lat,laudatus,laudatus,laudatus,3507,133,0.299
31624,lat,nurus,nurus,nurus,3507,133,0.299
33551,lat,palla,palla,palla,3507,133,0.299
41405,lat,reverendus,reverendus,reverendus,3507,133,0.299
42150,lat,salio,salio,salio,3507,133,0.299
46645,lat,suppono,suppono,suppono,3507,133,0.299
706,lat,actus,actus,actus,3519,132,0.297
5558,lat,bellicus,bellicus,bellicus,3519,132,0.297
9571,lat,colloquor,colloquor,colloquor,3519,132,0.297
15304,lat,dominicus,dominicus,dominicus,3519,132,0.297
15863,lat,effodio,effodio,effodio,3519,132,0.297
18150,lat,facilitas,facilitas,facilitas,3519,132,0.297
18904,lat,flebilis,flebilis,flebilis,3519,132,0.297
20120,lat,glaeba,glaeba,glaeba,3519,132,0.297
21807,lat,iamdudum,iamdudum,iamdudum,3519,132,0.297
22187,lat,imbecillus,imbecillus,imbecillus,3519,132,0.297
22216,lat,imitatio,imitatio,imitatio,3519,132,0.297
26455,lat,laudabilis,laudabilis,laudabilis,3519,132,0.297
30804,lat,nebula,nebula,nebula,3519,132,0.297
31631,lat,nuto,nuto,nuto,3519,132,0.297
35069,lat,perhibeo,perhibeo,perhibeo,3519,132,0.297
38570,lat,profectus,profectus,profectus,3519,132,0.297
41620,lat,rite,rite,rite,3519,132,0.297
42168,lat,sallustius,sallustius,sallustius,3519,132,0.297
226,lat,abscido,abscido,abscido,3537,131,0.295
1672,lat,aetherius,aetherius,aetherius,3537,131,0.295
2567,lat,amictus2,amictus2,amictus2,3537,131,0.295
10868,lat,conpono,conpono,conpono,3537,131,0.295
12098,lat,creta,creta,creta,3537,131,0.295
21795,lat,iaculus,iaculus,iaculus,3537,131,0.295
22015,lat,iiii,iiii,iiii,3537,131,0.295
32576,lat,olea,olea,olea,3537,131,0.295
33394,lat,paciscor,paciscor,"pacīscor, pacīscī, pāctum sum",3537,131,0.295
34960,lat,perfectus,perfectus,perfectus,3537,131,0.295
41122,lat,reputo,reputo,reputo,3537,131,0.295
43416,lat,senesco,senesco,senesco,3537,131,0.295
46104,lat,sudo,sudo,sudo,3537,131,0.295
50994,lat,vitupero,vitupero,vitupero,3537,131,0.295
3880,lat,area,area,area,3551,130,0.293
4444,lat,assero,assero,assero,3551,130,0.293
7229,lat,cardo,cardo,cardo,3551,130,0.293
10589,lat,confligo,confligo,confligo,3551,130,0.293
11343,lat,contorqueo,contorqueo,contorqueo,3551,130,0.293
13182,lat,decies,decies,decies,3551,130,0.293
18666,lat,fictum,fictum,fictum,3551,130,0.293
21517,lat,hospitus,hospitus,hospitus,3551,130,0.293
27088,lat,linea,linea,linea,3551,130,0.293
28584,lat,maturo,maturo,maturo,3551,130,0.293
34923,lat,perennis,perennis,perennis,3551,130,0.293
38966,lat,proscribo,proscribo,proscribo,3551,130,0.293
39932,lat,quater,quater,quater,3551,130,0.293
40255,lat,raptim,raptim,raptim,3551,130,0.293
45832,lat,subsequor,subsequor,subsequor,3551,130,0.293
46373,lat,supercilium,supercilium,supercilium,3551,130,0.293
47651,lat,testa,testa,testa,3551,130,0.293
48470,lat,traicio,traicio,traicio,3551,130,0.293
51129,lat,voluntarius,voluntarius,voluntarius,3551,130,0.293
38526,lat,proditor,proditor,"prōditor, prōditōris, m.",3551,130,0.293
3369,lat,apex,apex,apex,3571,129,0.29
6547,lat,caeruleus,caeruleus,caeruleus,3571,129,0.29
6924,lat,candeo,candeo,candeo,3571,129,0.29
16761,lat,eruptio,eruptio,eruptio,3571,129,0.29
18206,lat,faenus,faenus,faenus,3571,129,0.29
18493,lat,femineus,femineus,femineus,3571,129,0.29
19114,lat,formido,formido,formido,3571,129,0.29
21783,lat,iactura,iactura,iactura,3571,129,0.29
22112,lat,illitus,illitus,illitus,3571,129,0.29
24919,lat,interpello,interpello,interpello,3571,129,0.29
25295,lat,invisus,invisus,invisus,3571,129,0.29
31618,lat,nuptus,nuptus,nuptus,3571,129,0.29
35717,lat,perverto,perverto,perverto,3571,129,0.29
40194,lat,rado,rado,rado,3571,129,0.29
40254,lat,rapta,rapta,rapta,3571,129,0.29
42729,lat,schema,schema,schema,3571,129,0.29
42806,lat,scitum,scitum,scitum,3571,129,0.29
46659,lat,supprimo,supprimo,supprimo,3571,129,0.29
48734,lat,tremulus,tremulus,tremulus,3571,129,0.29
49321,lat,tuscus,tuscus,tuscus,3571,129,0.29
